0.072000000000003,0.100000000000023
0.160000000000025,0.338000000000022
0.355999999999995,0.473000000000013
0.502999999999986,0.60899999999998
0.639999999999986,0.754000000000019
0.779999999999973,0.951000000000022
0.987000000000023,1.09399999999999
1.12099999999998,1.17700000000002
1.20600000000002,1.30000000000001
1.33199999999999,1.37299999999999
1.42000000000002,1.47800000000001
1.512,1.56400000000002
1.59800000000001,1.673
1.70100000000002,1.75599999999997
1.791,1.90800000000002
1.95600000000002,1.99000000000001
2.05399999999997,2.13999999999999
2.18200000000002,2.23000000000002
2.98500000000001,3.02999999999997
3.084,3.12200000000001
3.28199999999998,3.35399999999998
3.40600000000001,3.43000000000001
3.52800000000002,3.56999999999999
3.62799999999999,3.65600000000001
3.96499999999997,4.00999999999999
4.13200000000001,4.13999999999999
4.26799999999997,4.33600000000001
4.38799999999998,4.43000000000001
4.51100000000002,4.54899999999998
4.63200000000001,4.73200000000003
4.774,4.81599999999997
4.87,4.89999999999998
4.96600000000001,4.99900000000002
5.05799999999999,5.08999999999998
5.14999999999998,5.197
5.255,5.29199999999997
5.33600000000001,5.37
5.42200000000003,5.505
5.54199999999997,5.58600000000001
5.63600000000002,5.66399999999999
5.71800000000002,5.76400000000001
5.80399999999997,5.834
5.88799999999998,5.92000000000002
5.97800000000001,6.00599999999997
